y_test,Logistic Regression
False,0.6837799515687688
True,0.39841503417725693
False,0.5345526750001478
False,0.4524005443671779
False,0.6255740755479978
False,0.5284876767625849
True,0.8288043153390304
True,0.9016750662422445
True,0.5898255954550337
True,0.6375773183482131
False,0.15318644763190717
True,0.9091872092428789
False,0.45426923566801564
False,0.4965044836556112
False,0.4371638676235117
True,0.848816911120092
True,0.7727450387221203
True,0.43033486875494953
True,0.6045150168315465
False,0.2887566462736238
False,0.04076440263433573
False,0.5533838172112302
False,0.5430543712127338
False,0.26457010164781164
True,0.6985793418577656
True,0.6570669270607631
True,0.2736928880350961
False,0.44870916155455437
True,0.9071803001364614
False,0.4805111216828517
False,0.20171301645531736
False,0.11914893941955639
True,0.47683893780778575
True,0.8417384531288175
True,0.4154551069571357
True,0.6292801364367355
True,0.10950384640777837
False,0.1555879629112039
True,0.8435293326821101
True,0.8306855880050008
True,0.39873266263236845
False,0.36538208788377613
True,0.9266599745093704
True,0.8031657634735185
False,0.15075657120447647
True,0.913037466010068
True,0.8009363670939774
True,0.6140812260524848
False,0.33894536612869547
True,0.688900329850668
True,0.43585509017013874
True,0.45165812754610885
False,0.30081323553281536
True,0.7971336090764259
True,0.29218614495782996
True,0.43565994024639304
False,0.5044178090010712
True,0.838419825554726
True,0.7090486448690037
False,0.26513629760998636
True,0.4624460020308572
False,0.5054206611248129
True,0.8465461727072123
True,0.5492055113601962
False,0.20540180710472933
True,0.6910346630872995
True,0.1610666243977322
False,0.45705107635369085
True,0.20603228386144765
False,0.6073709093923664
True,0.8665943051396535
False,0.24693924399344078
False,0.00799454290053301
True,0.5416448711405321
False,0.9499635284291715
False,0.582560145342968
True,0.8610723597556075
False,0.42674628380216706
False,0.2504724626239229
True,0.14918554033078898
False,0.358562480979578
True,0.7511465482547798
True,0.7571078431095503
True,0.6856137906255931
False,0.2892282601350659
False,0.2153203146535367
False,0.2939999299021367
False,0.7556284271375584
True,0.5028463267165275
True,0.25680699475239227
True,0.4024368341262627
True,0.7312430936700036
True,0.4967330501653957
True,0.7156233176788785
True,0.7500261960926878
True,0.7215900448264446
False,0.4065172688154874
False,0.29573953076761966
False,0.2344118254421907
False,0.18964694247581182
False,0.3395080725618974
False,0.35396107872883265
False,0.10333762254775306
False,0.20704404206349286
True,0.8552200423180091
False,0.038482147778884104
False,0.4400398563158963
True,0.6314280504587707
False,0.4868146521801232
True,0.9161808330907583
False,0.7704788801863086
False,0.14747550265637854
True,0.7022892418874385
False,0.6370367844309807
True,0.3862192867682961
True,0.8315567442459147
False,0.5932139821466363
True,0.28929899089704736
False,0.7374844681772651
False,0.38766169142346285
True,0.570000252699119
False,0.5328094105749763
True,0.7850849261766882
False,0.4055877936562025
True,0.6677893589224914
True,0.9484186127518407
True,0.9518736325482402
False,0.4553327208618989
True,0.5464611099054489
True,0.21675973801160053
True,0.6281446723175559
True,0.35841858237763125
False,0.5947575665946183
True,0.9681468174431954
True,0.31994995135147397
False,0.7756194867024203
False,0.4773590667735275
True,0.6762024467314345
False,0.744749905627806
True,0.46649705605166936
False,0.18784882899291136
True,0.5032692748881412
False,0.45007978559001866
False,0.1960321970490316
False,0.26547195629300213
True,0.3251938551180543
False,0.6270480575764159
False,0.012253794934452673
False,0.4680272206361211
False,0.055427799250632806
False,0.26862836603822815
False,0.3618287616142795
True,0.6409731768412763
True,0.7900409890636434
True,0.3340458543917638
False,0.4102055656080253
False,0.46280770353413153
False,0.3533617170891261
False,0.3655623349796507
False,0.5352214338188138
True,0.3403464311153108
False,0.3702400627729311
False,0.6738879543468053
False,0.5583293087294525
False,0.6155990503835188
False,0.3726133990999492
False,0.662808199349249
True,0.8200730625969962
True,0.5551602529253378
False,0.23717874370049363
False,0.36619445119633365
True,0.8160980408516798
True,0.30424340856845783
True,0.7066951770585207
False,0.26949627279631805
True,0.17252654305965837
True,0.7174868988679735
False,0.332744771583819
False,0.3388762097225491
True,0.7201516936553409
False,0.2915926888708423
False,0.797616440234215
True,0.49779377309512146
True,0.5274377263024537
False,0.9051553721426473
False,0.5563873614747408
False,0.5709757091241993
False,0.574969893679405
True,0.7110356807097159
False,0.3299066535314149
True,0.6042411670226446
True,0.7517994643055557
False,0.30603830833919193
False,0.05519763690136823
True,0.7221207333650401
False,0.16718891934710514
True,0.27739811254621266
True,0.1071536889513306
True,0.7355583316086901
False,0.2817427304716926
False,0.21235561422710092
True,0.6825082732492384
False,0.42468625077212985
False,0.4332386869120989
True,0.6287094399676671
True,0.20087985445256532
True,0.5864103026238331
False,0.35176963714658455
True,0.39569073456975073
True,0.38458573674119173
False,0.3065566562153907
True,0.7397776885638259
True,0.6546968612901425
False,0.3182307896250132
False,0.27386100112733697
True,0.46727090986639536
False,0.3293263611109276
True,0.7455018040973955
False,0.21817136758447045
False,0.07686859250955527
True,0.519311303107272
False,0.43966762993362524
False,0.8535646491446404
False,0.24032138335242198
True,0.6995808578419467
True,0.6540679325158528
True,0.8728758923212652
True,0.47048331586475584
True,0.5215999771807315
True,0.6862071378566967
False,0.3706925161516169
False,0.04765742121174159
True,0.7094544089542036
True,0.2814225908597027
True,0.4638614617440063
False,0.32611036913151775
True,0.4980455280721852
False,0.5541692884260229
False,0.4057973715762993
True,0.6219364456812287
True,0.5018485731514815
True,0.47090525237010816
False,0.37664814005062824
False,0.18430865725848536
True,0.7747236096455856
True,0.053724001788332226
False,0.2699879947538616
True,0.5649248275128199
False,0.12881334315609513
True,0.7169497936107715
False,0.20159738547684564
False,0.20945589094319056
False,0.2299984485999234
False,0.38556848102316943
True,0.8033263427789622
False,0.11479889937729659
False,0.24879210292590664
True,0.5125732112163459
True,0.30589752341408083
True,0.6281796686705541
False,0.52595578418311
True,0.7952705811399046
False,0.7919866113735018
False,0.530692860048614
True,0.9710848697669536
False,0.40616920902260656
True,0.22139774802703202
False,0.47471288740931983
True,0.44206744101636963
True,0.9236711824164149
False,0.27739343138812733
True,0.726603187048928
True,0.815823336714972
True,0.1807988275946066
True,0.8279082717780372
True,0.8524922896219842
False,0.3378025037058256
True,0.7070970039767122
True,0.5327242501899608
False,0.25487190747763677
False,0.3058063775157982
True,0.4835281092865755
True,0.2936628419492601
False,0.6522061206007463
False,0.38064627063187895
True,0.5830902922746428
True,0.8627060126498584
False,0.2844774201590619
False,0.41524307425248225
True,0.7842003556198965
True,0.45516749926132416
False,0.30747514876020576
False,0.9960010281525528
False,0.4366305573172884
True,0.3469601690389634
False,0.044515930052044
True,0.8038471931827105
True,0.6057807374962867
False,0.28743535168061285
False,0.47568189240738656
False,0.2785341873529609
False,0.4534611138647242
True,0.13581454887495203
False,0.8184861090172721
True,0.5351048970808018
True,0.8440118701417716
False,0.4900643460291349
False,0.1519915993622133
False,0.04043714956807877
False,0.45269952666665064
False,0.9703261049568499
False,0.24658252737505953
True,0.6178058698199973
False,0.7860623126708992
False,0.4394865389147831
False,0.46648458169004114
True,0.5721848495968578
True,0.657856303593563
False,0.39290172234819265
False,0.478521526771244
False,0.3800940615195467
True,0.6656210627855849
True,0.5734525930561649
True,0.7610425398100172
False,0.6531146261305198
False,0.4066363672688519
True,0.5503762894019604
False,0.47931923777968
True,0.6217673039637667
True,0.6639773920658391
False,0.5902868044466865
True,0.3697660284734393
False,0.43784678861209236
True,0.8466919786842413
False,0.5501532736795277
False,0.314884313289148
True,0.2820970871962846
True,0.5658127108339537
False,0.203458104088866
False,0.18962927127137566
False,0.28237588107301637
False,0.21149833826146514
True,0.6726060302787622
True,0.5359778939143359
True,0.4892991200968945
True,0.5255328587685183
True,0.8948724892139265
False,0.44151516747147546
False,0.2242932858565713
False,0.42755139716088836
True,0.7748921303280878
False,0.4232210217069397
False,0.45987619605439484
False,0.5145688031398207
False,0.05482438117351639
False,0.30785258040341573
True,0.32194719909367975
False,0.2650003215587694
False,0.026260553338890002
False,0.8437538283373776
False,0.434008129467317
True,0.8005112151324753
False,0.746721323510712
True,0.55417240178859
False,0.4407063440928486
True,0.9430857628671339
True,0.5636491879697528
False,0.31767124297847016
False,0.3443686173752048
True,0.8225496364915731
True,0.47568917077856715
True,0.5416475417226341
False,0.3527957935952116
False,0.1476034053432958
False,0.45751081782796665
True,0.7901328019028945
True,0.7859928123476583
False,0.2515274889018706
True,0.3683770661338326
False,0.5233763664079069
True,0.6896856472704666
False,0.5926446749475467
False,0.09992618138668591
False,0.32612862685390037
True,0.9111227700429677
False,0.44308788336753197
True,0.7658391060444385
True,0.4928665467308139
True,0.1329770252027438
True,0.7248896070610789
False,0.14763490207186397
False,0.8859193227058257
False,0.5757089992086654
True,0.9088650488312391
True,0.4794391667404445
True,0.4518815550865347
False,0.3681871006344663
True,0.349783291587391
False,0.7828211297569356
True,0.7373374828701602
False,0.0435866062153644
True,0.7502025906817475
True,0.5187578465873548
True,0.5759583039360292
True,0.37853150557062065
False,0.19548739905900553
False,0.43792049926362364
True,0.9306029705293671
False,0.13158993676501943
False,0.5801727740614534
False,0.2210672284707617
False,0.40295067622476716
False,0.46664470797760893
True,0.7839787232036093
False,0.27720707349075285
True,0.17122631547880285
False,0.3139388767900569
True,0.9200878792495611
False,0.3315877596024888
False,0.5640654457340972
False,0.4551586249703367
False,0.2102617554469118
False,0.8279209686654163
True,0.9070478875867587
True,0.6261067286092256
True,0.7146265358547448
True,0.7747034073308015
False,0.3793173642859419
True,0.8379486479395197
True,0.933889947519789
True,0.3128576356059101
False,0.5696400828931039
True,0.7626019093721276
True,0.7775788939087033
False,0.18026627686505614
False,0.678665131681208
True,0.34885846623961997
False,0.0630879775559389
False,0.06494491336954046
False,0.3311098924797448
True,0.19948054506168025
True,0.8960961990030399
True,0.845252063811134
False,0.3203724922127068
False,0.4686263755843737
False,0.6635514832056488
True,0.5893906042816047
True,0.8742337701183827
True,0.7887328393190205
True,0.8343014267424185
False,0.09040883371649032
False,0.3046290826816996
False,0.6251201717984873
False,0.30962539908753794
True,0.4592775740491477
True,0.9529902623878141
True,0.8112529933252858
True,0.9584722443581666
False,0.5066486145947916
True,0.18577480743359948
True,0.8802693207940774
False,0.29547222120710404
False,0.6577774848025081
True,0.8610034984265418
True,0.8510961537955524
True,0.38388890690596167
False,0.3295053794654714
False,0.21055352344633516
False,0.20701181436140872
False,0.37527166148392366
False,0.41101167467804056
False,0.23905826364276203
True,0.9441291573439174
True,0.26625320326822877
False,0.20636674635585542
True,0.4370390399523411
True,0.7958229002697632
True,0.08024941808663429
False,0.8831764427528274
False,0.5159924695500681
True,0.9049738173102028
False,0.35476361490951114
True,0.8267059898390777
True,0.8228710716974506
False,0.1941322937864953
False,0.4445092590413509
False,0.6842007207639104
True,0.9740672719802128
False,0.8084108350960544
True,0.6750895104331414
False,0.4485409628254464
False,0.2773618701418268
False,0.6623769216171816
True,0.44820378060075194
False,0.40158423905962576
False,0.14265295023035596
True,0.3443876349208128
False,0.18021633161487408
False,0.6630437170593528
False,0.030512497610172225
False,0.6986215381832135
False,0.29145617945412433
False,0.1435988653071972
False,0.1764557572157665
False,0.40638138129736906
True,0.7064105779468922
True,0.07547363559199644
True,0.5145862364003922
False,0.5954503622519235
True,0.4910619045443871
True,0.872253450457191
False,0.12460036599834577
True,0.6394061780941125
False,0.5178334584149197
True,0.6631520855746593
False,0.4784568391522203
True,0.7042181360783205
True,0.47461216914978316
True,0.8289296351254853
False,0.6474734728993755
False,0.8061259283933876
False,0.0884524171699174
False,0.2622112912915003
False,0.20385225733097825
True,0.496265587667298
False,0.4384481728390692
True,0.6560709624563059
False,0.8476224357230587
False,0.6405674721956935
False,0.8063475527788581
False,0.5147134123521072
False,0.17164269353937917
False,0.4013651009945815
True,0.6840828331799453
False,0.28165385774401186
False,0.30360873134735367
True,0.7967914040245853
False,0.38893577600740536
True,0.8121413355020546
False,0.044206019771122526
True,0.8989420399816086
False,0.2523056342780065
True,0.9744984716630377
False,0.22202125829707806
True,0.8723482418127106
True,0.27929057394584395
True,0.47648842920749324
True,0.7322085793519587
True,0.40997899681808136
True,0.5710449067059766
True,0.8721764409253012
False,0.1913205680219592
True,0.8558088477354724
True,0.8012361095467314
True,0.7537947039955976
True,0.6307606541462422
True,0.843890639275961
False,0.3579515137682755
False,0.0957528006063158
True,0.9207317700144863
False,0.7739910951429576
True,0.49990154002432935
False,0.11978223823829261
False,0.28700845156659355
True,0.2877976027617065
True,0.8209161714276749
False,0.28149043299336424
True,0.5541261291361078
False,0.45979403513842415
False,0.4031444402106448
False,0.5323906938272562
True,0.3366350258790835
False,0.29036689688669637
False,0.6234360068969826
False,0.35889375276008695
False,0.26337111329143104
False,0.31443471199065093
False,0.19159434063411848
False,0.580349417011548
False,0.7060660594362541
True,0.5913749204889747
False,0.20492974956590024
False,0.15114343138318498
False,0.17490323668376598
True,0.9171201362652865
False,0.7834449719321483
False,0.051796066078218024
False,0.9229926790610323
False,0.11946881881292391
False,0.27661816774608355
False,0.2456164322851003
True,0.8136589345101237
False,0.11854829558524664
True,0.44813508892327913
False,0.45718880991805216
False,0.3352572167535543
True,0.416587639999413
False,0.21735443207019206
True,0.6721276968526056
False,0.3610327014421627
False,0.2790497692602715
False,0.48502611911180826
False,0.20508239692973704
True,0.7334813892687986
True,0.4933312245965205
False,0.23771080980386408
True,0.9772481926890992
True,0.30946459982423674
False,0.23591691626599778
False,0.8125495777221124
True,0.745799334248584
False,0.31906995709925895
False,0.8691494292004376
False,0.572496279046888
True,0.6235128529864596
True,0.2642165627339321
True,0.17279055175530725
True,0.7327573992689533
True,0.8313116963425439
True,0.5839204651839824
False,0.2992932355304675
False,0.39686403191766095
True,0.7567090759308651
True,0.6430858955099886
False,0.22549171789949204
False,0.44949359417021406
True,0.5465054942308055
False,0.2973882198526961
False,0.17740460883070067
False,0.7525717103841569
False,0.3022037677482595
False,0.26347360619387067
False,0.7518638269556794
False,0.32570811694112817
True,0.7409484183516853
False,0.41594672127700255
False,0.42816700450878087
True,0.3575258926647667
False,0.4331317972672655
True,0.7517624152605789
True,0.9620583420905967
False,0.2672627274402467
True,0.8811001920309464
True,0.8132208643288998
True,0.3599644864364479
True,0.924177110170465
True,0.36210068790920574
False,0.45870187565889176
True,0.5912708298244137
True,0.8053493551601718
False,0.36815767521352466
True,0.6878920894825016
True,0.6255933879853041
True,0.8593581459437141
False,0.511260805385439
False,0.43036770654167755
True,0.8913251919224588
True,0.5763059188240665
True,0.3306495746466494
False,0.8982750803901207
True,0.6964010377952274
False,0.09869794644083663
False,0.344486640621233
False,0.3695577444803736
True,0.32244310941684273
False,0.5241784528602074
True,0.6427991269685621
True,0.37962931743316125
False,0.46207819992131505
False,0.4403643241253616
False,0.3501735905345092
False,0.30117780209340367
False,0.2886853804268593
True,0.694535516106129
False,0.5292537168073435
False,0.7512172959215717
True,0.6679673914100533
True,0.5026773607279761
False,0.2477463839701595
False,0.2888911526417501
True,0.4940032167600211
True,0.9358198370772985
True,0.8091396643263106
True,0.8813634704249526
True,0.848971664619712
False,0.39082128958535417
False,0.07989038407945283
False,0.5200955617715131
True,0.5995557911530657
False,0.058564832456423896
False,0.1532723603443018
False,0.2672653475528779
False,0.1249996092983919
True,0.11879497209631319
True,0.7146508289919419
False,0.23583694647723363
True,0.6925086523146633
False,0.4438751834672199
True,0.6377252105803883
False,0.45434523789906034
True,0.8529767618216699
True,0.6347776488310796
False,0.34270639654184143
True,0.3384439661497808
True,0.8115831704063903
False,0.24294042482841507
False,0.9222937907282139
True,0.7405054637371761
True,0.6162860219777749
True,0.6968766071841683
False,0.33718020197344317
False,0.27210090854951563
True,0.865039867140282
False,0.07014874134436198
True,0.5114032425107774
False,0.08299175481483424
True,0.43251618443281825
True,0.6192687798565687
True,0.3146919781478397
False,0.10000571773693913
False,0.1112043838112737
True,0.6084523268544338
False,0.441077642824044
True,0.7044751968316195
False,0.21900436101276186
True,0.21891229768322276
True,0.7850342783590714
False,0.21567320738407306
True,0.8651445703325374
False,0.1986046549343237
False,0.23792705081192347
True,0.8160012585278432
False,0.8354109810290264
True,0.41130552847999885
False,0.40658724809770364
True,0.7819723046902356
True,0.6484003924538089
True,0.13102596839255612
True,0.4705731081667203
True,0.8588611610316589
True,0.48839138017982586
True,0.6954833679109141
True,0.2604523143088064
True,0.7940796314793978
True,0.8944098016827889
False,0.4041387726450804
False,0.2575521394381227
True,0.49893589112342124
True,0.1512126980993917
True,0.5281799578762878
True,0.8772999076062294
False,0.3303128661176957
True,0.6836137507362373
False,0.08408181938722893
True,0.607687461359847
False,0.23468405589199773
False,0.3772793461810223
True,0.16601615247725166
False,0.4098677613488666
True,0.8185006691156245
False,0.1367329465117199
False,0.24371661779117182
False,0.8244785235028146
False,0.13324798168249338
True,0.8549858804835362
False,0.3551010164514471
True,0.3033722534193873
False,0.19889645368940867
False,0.8652408671596579
False,0.10130922752758692
True,0.9753681370529896
True,0.37614275018180016
False,0.7991541092177361
True,0.36666081633786163
False,0.4549621149713664
True,0.6859340365902471
True,0.8925416701193648
True,0.8024463860280803
True,0.757138621349998
True,0.9152578478012835
False,0.4487956142322194
True,0.6256063843718591
False,0.03595875010730887
True,0.7657078290251205
True,0.6254559974104189
True,0.8136994144465807
True,0.7760430000354059
True,0.7087958199296979
True,0.5964291236223206
False,0.17805123062076836
True,0.7736128617357703
False,0.6273426831448949
False,0.22888410995477285
True,0.505597477912589
False,0.25631874956710415
False,0.4522728427321529
False,0.36755989466859373
True,0.8638320147579839
False,0.9042514745989005
False,0.32013846627713205
False,0.20089467925330767
False,0.5383231293542062
True,0.27580799730424155
False,0.9436942978090257
True,0.5015411180840883
False,0.08181617801674536
False,0.6493774869897977
True,0.7858362696304827
True,0.8733757274888801
True,0.44471983276187305
False,0.4460277822993442
False,0.03408639306271463
True,0.7890074394215343
True,0.7730538962270195
False,0.2623642511234186
True,0.9785183369695664
True,0.7529676597516187
False,0.142284733848746
False,0.6784874739141044
True,0.8006678219118349
True,0.9241253729974215
False,0.48784985602845893
False,0.14280924279954607
False,0.4537246622527157
True,0.15448190854193622
True,0.06939144153208608
